Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
NSP14-Ct	geneid:2539;refseq:NP_000393;uniprot:P11413	G6PD	11|14	25	12.50	2	168|166|141|96|108|0|2|0|148|145|129|156	0.00	0.00	0.00	0.00	0.00	-678.48	0.08	0.62	0	0	0
NSP14-Ct	geneid:3141;refseq:NP_000402;uniprot:P50747	HLCS	10|8	18	9.00	2	3|0|0|2|0|0|7|6|3|0|0|0	0.00	0.00	0.00	0.00	0.00	-8.24	1.69	0.27	7.25	5	1.64
NSP14-Ct	geneid:5096;refseq:NP_000523;uniprot:P05166	PCCB	5|6	11	5.50	2	0|0|0|0|0|2|8|12|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-19.31	0.75	0.44	3.67	3.41	0.73
NSP14-Ct	geneid:5091;refseq:NP_000911;uniprot:P11498	PC	742|794	1536	768.00	2	868|884|226|225|242|1091|926|506|838|792|401|516	0.00	0.00	0.00	0.00	0.00	-inf	0.79	0.62	141.75	60.29	0.29
NSP14-Ct	geneid:6125;refseq:NP_000960;uniprot:P46777	RPL5	6|4	10	5.00	2	27|23|4|0|3|0|3|0|21|23|17|15	0.00	0.00	0.00	0.00	0.00	-92.73	0.21	0.62	0	0	0
NSP14-Ct	geneid:6128;refseq:NP_000961;uniprot:Q02878	RPL6	2|2	4	2.00	2	19|17|12|4|12|7|4|0|16|15|14|13	0.00	0.00	0.00	0.00	0.00	-68.80	0.12	0.62	0	0	0
NSP14-Ct	geneid:302;refseq:NP_001002857;uniprot:P07355	ANXA2	10|15	25	12.50	2	74|88|75|62|60|0|7|0|89|75|69|82	0.00	0.00	0.00	0.00	0.00	-342.77	0.14	0.62	0	0	0
NSP14-Ct	geneid:6202;refseq:NP_001003;uniprot:P62241	RPS8	3|3	6	3.00	2	3|5|0|0|0|0|7|2|8|7|5|4	0.00	0.00	0.00	0.00	0.00	-23.64	0.41	0.62	0	0	0
NSP14-Ct	geneid:1832;refseq:NP_004406;uniprot:P15924	DSP	5|25	30	15.00	2	23|19|8|8|103|0|21|3|10|9|13|16	0.00	0.00	0.00	0.00	0.00	-195.10	0.31	0.61	0	0	0
NSP14-Ct	geneid:388698;refseq:NP_001014364;uniprot:Q5D862	FLG2	5|6	11	5.50	2	0|0|0|0|5|0|5|0|0|0|0|0	0.01	0.02	0.01	0.02	0.01	-5.19	1.65	0.24	4.67	0.98	2.2
NSP14-Ct	geneid:6232;refseq:NP_001021;uniprot:P42677	RPS27	3|5	8	4.00	2	3|0|0|0|0|0|3|0|5|0|0|4	0.00	0.00	0.00	0.00	0.00	-10.72	1.00	0.31	2.75	16.4	0.37
NSP14-Ct	geneid:7311;refseq:NP_001029102;uniprot:P62987	UBA52	4|5	9	4.50	2	4|15|2|3|4|0|0|0|15|10|29|35	0.00	0.00	0.00	0.00	0.00	-100.80	0.17	0.62	0	0	0
NSP14-Ct	geneid:3267;refseq:NP_001128659;uniprot:P52594	AGFG1	2|2	4	2.00	2	110|114|96|74|81|0|0|0|107|109|74|81	0.00	0.00	0.00	0.00	0.00	-485.65	0.02	0.62	0	0	0
NSP14-Ct	geneid:11276;refseq:NP_009178;uniprot:Q9UMZ2	SYNRG	5|3	8	4.00	2	179|196|101|102|94|0|0|0|170|147|178|201	0.00	0.00	0.00	0.00	0.00	-inf	0.02	0.62	0	0	0
NSP14-Ct	geneid:2017;refseq:NP_005222;uniprot:Q14247	CTTN	4|3	7	3.50	2	94|98|95|87|83|0|0|0|82|82|105|97	0.00	0.00	0.00	0.00	0.00	-431.50	0.04	0.62	0	0	0
NSP14-Ct	geneid:2597;refseq:NP_002037;uniprot:P04406	GAPDH	10|16	26	13.00	2	24|26|6|3|12|0|28|12|26|25|24|16	0.00	0.00	0.00	0.00	0.00	-86.56	0.49	0.62	0	0	0
NSP14-Ct	geneid:1828;refseq:NP_001933;uniprot:Q02413	DSG1	3|11	14	7.00	2	0|0|0|2|27|0|7|3|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-43.15	0.57	0.51	3.75	1.79	1.13
NSP14-Ct	geneid:5250;refseq:NP_002626;uniprot:Q00325	SLC25A3	3|2	5	2.50	2	9|8|0|0|0|0|3|2|7|8|19|13	0.00	0.00	0.00	0.00	0.00	-52.71	0.18	0.62	0	0	0
NSP14-Ct	geneid:6624;refseq:NP_003079;uniprot:Q16658	FSCN1	2|0	2	1.00	2	5|0|0|0|0|0|0|0|0|0|0|0	0.02	0.04	0.02	0.04	0.02	-6.98	0.60	0.23	0.58	0.59	0.05
NSP14-Ct	geneid:4131;refseq:NP_005900;uniprot:P46821	MAP1B	24|23	47	23.50	2	475|530|218|268|271|0|0|0|417|397|364|424	0.00	0.00	0.00	0.00	0.00	-inf	0.05	0.62	0	0	0
NSP14-Ct	geneid:5901;refseq:NP_006316;uniprot:P62826	RAN	9|6	15	7.50	2	7|13|6|8|9|14|7|3|17|16|15|13	0.00	0.00	0.00	0.00	0.00	-52.13	0.47	0.62	0	0	0
NSP14-Ct	geneid:10694;refseq:NP_006576;uniprot:P50990	CCT8	14|11	25	12.50	2	234|256|225|182|181|0|0|0|290|266|193|219	0.00	0.00	0.00	0.00	0.00	-inf	0.05	0.62	0	0	0
NSP14-Ct	geneid:56922;refseq:NP_064551;uniprot:Q96RQ3	MCCC1	265|242	507	253.50	2	206|216|42|44|49|198|245|170|159|146|138|153	0.00	0.00	0.00	0.00	0.00	-433.75	1.14	0.62	106.33	73.48	0.9
